run_id	n_simulations	nlp
lotvolt_cprsr_sim__5_1653030688_834c4bb3	20	15.491002082824707
lotvolt_cprsr_sim__5_1653030696_d4c10c74	20	19.928874969482422
lotvolt_cprsr_sim__5_1653030704_bd005850	20	15.177311897277832
lotvolt_cprsr_sim__5_1653030712_8c559907	50	2.746096134185791
lotvolt_cprsr_sim__5_1653030720_73d64cb7	50	0.8278040289878845
lotvolt_cprsr_sim__5_1653030728_a055c821	50	-1.0730390548706055
lotvolt_cprsr_sim__5_1653030735_f0fdc564	50	2.2339954376220703
lotvolt_cprsr_sim__5_1653030743_e0ecae32	50	1.1882790327072144
lotvolt_cprsr_sim__5_1653030751_edf79345	100	-8.510738372802734
lotvolt_cprsr_sim__5_1653030758_0f1d6b57	100	-5.158755302429199
lotvolt_cprsr_sim__5_1653030766_12842e2b	100	-6.136622428894043
lotvolt_cprsr_sim__5_1653030774_e9c2d072	100	-4.823976039886475
lotvolt_cprsr_sim__5_1653030782_958c3978	100	-5.687819957733154
lotvolt_cprsr_sim__5_1653030789_5f0257eb	200	-11.177339553833008
lotvolt_cprsr_sim__5_1653030797_376b6d34	200	-12.260085105895996
lotvolt_cprsr_sim__5_1653030804_11f1dc60	200	-11.766504287719727
lotvolt_cprsr_sim__5_1653030812_bb170d10	200	-11.32098388671875
lotvolt_cprsr_sim__5_1653030820_6d88e00b	200	-10.837943077087402
lotvolt_cprsr_sim__5_1653030828_b8065a9b	500	-14.06594467163086
lotvolt_cprsr_sim__5_1653030835_745d9fa9	500	-13.89239501953125
lotvolt_cprsr_sim__5_1653030843_6a5a1bce	500	-13.894331932067871
lotvolt_cprsr_sim__5_1653030850_ebd189bd	500	-14.059005737304688
lotvolt_cprsr_sim__5_1653030858_0eb62935	500	-13.603083610534668
lotvolt_cprsr_sim__5_1653030866_2590d0ad	1000	-14.554804801940918
lotvolt_cprsr_sim__5_1653030873_9c15a732	1000	-14.429946899414062
lotvolt_cprsr_sim__5_1653030881_bcd8ad3e	1000	-14.230611801147461
lotvolt_cprsr_sim__5_1653030889_73beddac	1000	-14.531614303588867
lotvolt_cprsr_sim__5_1653030896_a1bcc9a0	1000	-14.172354698181152
lotvolt_cprsr_sim__5_1653030904_7b9a74c6	10000	-15.003479957580566
lotvolt_cprsr_sim__5_1653030912_59f5e984	10000	-14.884594917297363
lotvolt_cprsr_sim__5_1653030919_bbb4768a	10000	-14.917502403259277
lotvolt_cprsr_sim__5_1653030927_dc122f72	10000	-14.828536987304688
lotvolt_cprsr_sim__5_1653030934_099b0f97	10000	-14.946467399597168
lotvolt_cprsr_sim__5_1653030942_6d214e94	100000	-14.8568696975708
lotvolt_cprsr_sim__5_1653030950_e3c4ce21	100000	-14.86929988861084
lotvolt_cprsr_sim__5_1653030958_0c32530b	100000	-14.660731315612793
lotvolt_cprsr_sim__5_1653030965_0a453d3c	100000	-14.436317443847656
lotvolt_cprsr_sim__5_1653030973_e8a44549	100000	-14.936761856079102
