run_id	n_simulations	nlp
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280350_410eaba2	50	2.865253448486328
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280358_0b00b052	100	-8.067604064941406
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280367_37fa28e9	200	-11.018980979919434
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280375_9995cee1	500	-12.41757583618164
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280383_dfdf0a23	1000	-12.952171325683594
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280392_a223ac7e	10000	-13.446134567260742
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280400_b11c3658	100000	-13.288464546203613
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280409_76b8bb70	20	13.064831733703613
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280418_9cbb5eae	50	1.9390830993652344
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280426_f8bb2856	100	-6.492445945739746
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280434_801e51af	200	-10.373129844665527
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280443_fd651fd4	500	-12.435734748840332
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280451_0913d6ed	1000	-12.861777305603027
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280459_51fbf3dd	10000	-13.51113224029541
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280468_803d5b05	100000	-13.41163444519043
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330592_64c7e7b1	20	2.8161704540252686
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330601_97653ace	50	-0.21242347359657288
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330610_5837c41e	100	-6.529350280761719
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330619_f97d90e8	200	-10.823363304138184
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330627_758bd046	500	-12.330355644226074
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330636_5ac16636	1000	-13.039142608642578
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330644_4c35abbf	10000	-13.077808380126953
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330653_260d324e	100000	-13.525965690612793
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330662_ae0c1688	20	4.099149703979492
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330670_2be252d2	50	-6.825798034667969
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330679_08cc5712	100	-8.538735389709473
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330688_40001015	200	-11.438410758972168
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330696_90539946	500	-12.286348342895508
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330705_c202c79d	1000	-12.983772277832031
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330713_6be20403	10000	-13.464980125427246
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330724_c0efd04f	100000	-13.303116798400879
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330732_0421a531	20	4.198758125305176
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330741_15cf4939	50	-2.0548226833343506
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330749_5bb13622	100	-7.510600566864014
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330758_5ca7cc25	200	-10.172152519226074
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330767_9beb2862	500	-12.385066986083984
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330775_3f01d670	1000	-12.73072624206543
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330784_11ae2059	10000	-13.540765762329102
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330793_4b19306f	100000	-13.567329406738281
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330801_16d6bb01	20	1.552011251449585
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330810_1a2a599a	50	-8.287320137023926
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330819_aa2a5828	100	-8.054018020629883
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330828_1dc12328	200	-10.534699440002441
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330838_f02fb231	500	-12.196044921875
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330846_61ec3576	1000	-12.909215927124023
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330855_548b08fc	10000	-13.539566993713379
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330864_a8bde476	100000	-13.516016960144043
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330875_8e4abf6c	20	15.70008373260498
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330884_88afe5ad	50	-4.51254415512085
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330893_27db037e	100	-0.720540463924408
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330901_6148b113	200	-10.506406784057617
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330911_52b89f03	500	-12.337886810302734
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330919_4606d2cd	1000	-12.883285522460938
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330928_8e3bfdfa	10000	-13.460086822509766
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330936_c7775c25	100000	-13.331465721130371
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351852_62200eca	20	0.9954308867454529
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351861_8981d9a9	50	-0.5318582653999329
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351870_d029abb6	100	-8.008430480957031
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351878_25458c07	200	-9.88288402557373
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351887_509491a7	500	-12.345166206359863
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351896_b6538ab1	1000	-13.031579971313477
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351904_f037b2ee	10000	-13.500005722045898
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351913_1dd6a477	100000	-13.314311981201172
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351921_a6362602	20	7.189871788024902
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351930_86098796	50	1.246370792388916
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351938_f9086365	100	-5.1832756996154785
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351947_8f542c46	200	-9.821110725402832
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351956_7fc9ae6d	500	-12.481605529785156
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351964_2fb2ba91	1000	-12.923662185668945
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351972_0eab4a3a	10000	-13.405417442321777
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351981_6a33f59f	100000	-13.564884185791016
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351989_73d63d39	20	5.788366794586182
030622_bis_lotvolt_latvar_cprsr_sim_score_1654351998_8f6d96a9	50	-1.62050461769104
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352006_47dc72e0	100	-4.888211250305176
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352015_c6d583f7	200	-10.822981834411621
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352023_f7657ef8	500	-12.62516975402832
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352032_61c82f52	1000	-12.893603324890137
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352040_be6bf558	10000	-13.46834945678711
