run_id	n_simulations	nlp
030622_bis_lotvolt_latvar_cprsr_sim_1654291325_0245d599	50	5.997814178466797
030622_bis_lotvolt_latvar_cprsr_sim_1654291334_a35f496e	100	-4.323561191558838
030622_bis_lotvolt_latvar_cprsr_sim_1654291343_2092b0a9	200	-8.168232917785645
030622_bis_lotvolt_latvar_cprsr_sim_1654291352_293bebc3	500	-12.317526817321777
030622_bis_lotvolt_latvar_cprsr_sim_1654291360_d604fb0c	1000	-13.17259693145752
030622_bis_lotvolt_latvar_cprsr_sim_1654291369_82e60edb	10000	-13.524879455566406
030622_bis_lotvolt_latvar_cprsr_sim_1654291378_4784677a	100000	-13.316414833068848
030622_bis_lotvolt_latvar_cprsr_sim_1654291387_4b7ae8a1	20	6.724350929260254
030622_bis_lotvolt_latvar_cprsr_sim_1654291395_f02d7e30	50	1.5178934335708618
030622_bis_lotvolt_latvar_cprsr_sim_1654291405_151bcd72	100	-4.756318092346191
030622_bis_lotvolt_latvar_cprsr_sim_1654291413_7bbfee42	200	-9.025071144104004
030622_bis_lotvolt_latvar_cprsr_sim_1654291422_38fda053	500	-12.503335952758789
030622_bis_lotvolt_latvar_cprsr_sim_1654291431_41d6ba1e	1000	-13.05398941040039
030622_bis_lotvolt_latvar_cprsr_sim_1654291439_e5ad2ce3	10000	-13.383170127868652
030622_bis_lotvolt_latvar_cprsr_sim_1654291448_ff46b3bd	100000	-13.345267295837402
030622_bis_lotvolt_latvar_cprsr_sim_1654291457_617c024a	20	16.575149536132812
030622_bis_lotvolt_latvar_cprsr_sim_1654291466_9cfee4c6	50	2.5742530822753906
030622_bis_lotvolt_latvar_cprsr_sim_1654291475_c146b2be	100	-3.6920299530029297
030622_bis_lotvolt_latvar_cprsr_sim_1654291483_4a32bc07	200	-9.897955894470215
030622_bis_lotvolt_latvar_cprsr_sim_1654291492_adaa4b6c	500	-12.494882583618164
030622_bis_lotvolt_latvar_cprsr_sim_1654291501_1b6b7dad	1000	-12.971749305725098
030622_bis_lotvolt_latvar_cprsr_sim_1654291509_8d7d8c02	10000	-13.536234855651855
030622_bis_lotvolt_latvar_cprsr_sim_1654291518_3cbd0a58	100000	-13.564724922180176
030622_bis_lotvolt_latvar_cprsr_sim_1654329967_0b865f94	20	7.38950252532959
030622_bis_lotvolt_latvar_cprsr_sim_1654329976_3c56f932	50	6.5754218101501465
030622_bis_lotvolt_latvar_cprsr_sim_1654329985_4ff56801	100	-2.8446993827819824
030622_bis_lotvolt_latvar_cprsr_sim_1654329994_771100ce	200	-10.597484588623047
030622_bis_lotvolt_latvar_cprsr_sim_1654330002_84af2e93	500	-12.476653099060059
030622_bis_lotvolt_latvar_cprsr_sim_1654330011_a391662c	1000	-13.05607795715332
030622_bis_lotvolt_latvar_cprsr_sim_1654330020_0ecb825b	10000	-13.501269340515137
030622_bis_lotvolt_latvar_cprsr_sim_1654330028_46af2a61	100000	-13.547069549560547
030622_bis_lotvolt_latvar_cprsr_sim_1654330037_855b5e84	20	18.651596069335938
030622_bis_lotvolt_latvar_cprsr_sim_1654330046_487a27c1	50	6.126209735870361
030622_bis_lotvolt_latvar_cprsr_sim_1654330054_4eb68ab0	100	-6.472339153289795
030622_bis_lotvolt_latvar_cprsr_sim_1654330063_08dd0976	200	-10.648778915405273
