run_id	n_simulations	c2st_metric_mean
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106660_afb3c79d	500	0.8293800354003906
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106668_73990528	1000	0.869979977607727
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106677_763adf7a	10000	0.8583999872207642
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106685_6030be08	100000	0.8847099542617798
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106693_bbcbc31c	20	0.9924599528312683
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106701_e1146238	50	0.9475799798965454
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106709_e87b4539	100	0.9057199358940125
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106717_0d2d7892	200	0.8791799545288086
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106725_2416df80	500	0.8511599898338318
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106733_3e1504d8	1000	0.8705100417137146
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106741_c4fdde25	10000	0.8712000250816345
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106749_475925ae	100000	0.8983799815177917
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106758_1bb3a837	20	0.9955200552940369
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106766_3b1eccdb	50	0.9464300274848938
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106774_05e86750	100	0.9093300104141235
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106782_ab18b309	200	0.8682700395584106
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106790_9acc8fe4	500	0.8576200604438782
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106798_d5dff9f5	1000	0.8549100160598755
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106806_147764a9	10000	0.9036800265312195
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106814_f4f53c4b	100000	0.8534800410270691
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106822_c91fbea7	20	0.9935699701309204
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106830_67299386	50	0.9558599591255188
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106838_5970dfdb	100	0.9209799766540527
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106847_0ee1926c	200	0.9091200232505798
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106855_afb08e90	500	0.8674799799919128
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106863_9a50c9d7	1000	0.9044901132583618
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106871_0ba79c57	10000	0.8638400435447693
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106879_8c25d5fb	100000	0.9288299679756165
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106888_7e5aeb0e	20	0.998740017414093
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106899_d86982ac	50	0.9483300447463989
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106907_77712733	100	0.9168700575828552
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106915_4680c4ea	200	0.9012200236320496
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106923_a8fe2c20	500	0.8676199913024902
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106931_a6078096	1000	0.8631200194358826
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106940_d92fa234	10000	0.8655400276184082
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106948_78f26e10	100000	0.8451800346374512
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106956_4764e4d6	20	0.9989299774169922
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106964_7c5d2977	50	0.953730046749115
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106973_afa9269f	100	0.9390700459480286
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106981_e26f2a60	200	0.9015300869941711
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106989_3c2fdc6b	500	0.8767600059509277
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106997_203248e8	1000	0.8523799777030945
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107006_f63bf972	10000	0.9241499900817871
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107014_4ccb1ea0	100000	0.8678399920463562
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107022_5f14211c	20	0.9981499910354614
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107030_b2eedc72	50	0.9701199531555176
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107038_11312a7b	100	0.9307600259780884
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107046_f72ed9ce	200	0.9175100326538086
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107054_d7a7cf70	500	0.9059300422668457
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107063_536ba903	1000	0.8848800659179688
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107071_e69329d6	10000	0.8509100079536438
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107079_2be71f52	100000	0.8606300354003906
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107087_0e87278c	20	0.9979800581932068
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107096_ae10fe57	50	0.9459199905395508
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107104_9143cb25	100	0.9358300566673279
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107112_1bcbbd57	200	0.8980099558830261
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107121_b427bd97	500	0.8474899530410767
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107129_ef9888b4	1000	0.8565500378608704
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107137_4e4fe814	10000	0.8508400321006775
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107145_1a45d853	100000	0.8216099739074707
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107153_0fad99cd	20	0.9958200454711914
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107161_43f5dad0	50	0.9673599600791931
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107170_45036a15	100	0.9178299903869629
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107179_adfd95ab	200	0.8804300427436829
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107187_5ab0d06b	500	0.8840299844741821
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107195_d7716156	1000	0.8639100193977356
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107203_35b3a97e	10000	0.8486599922180176
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107211_9e41af95	100000	0.8949000239372253
