run_id	n_simulations	c2st_metric_mean
54d11b9f-b5ed-4cd6-a79e-94bac3e107cd	20	0.9919463992118835
9b17e0f8-ecd8-4d66-a53f-3324a07e9cdf	50	0.9625329971313477
c2e4fb74-7f1d-4018-a002-f116abdb20bb	100	0.9106346964836121
3a225b82-6c18-48a8-8914-a94bac3638f8	200	0.8035261034965515
ee4c9787-afbb-4b80-9b08-af8a213686ce	500	0.773547887802124
20adb167-c2c0-4eee-a402-5d085fac30e1	1000	0.7462124228477478
8233f9be-df52-4581-aded-0a77710fe458	10000	0.7442919015884399
07e0785c-7758-4066-a613-ce1046476628	100000	0.7458354234695435
03d0b22b-95f8-480a-a217-35623e312e56	20	0.9807023406028748
2c49425b-5b0d-4764-b194-c310b617e2d2	50	0.9789798855781555
bec13c50-ce71-4c6f-9b7b-de71fc98decf	100	0.9421321749687195
5efda564-530d-491c-9774-73530e658cd1	200	0.863516628742218
02e96085-7191-466c-ad8e-066533dcd4d4	500	0.8075702786445618
5d256da3-bb49-44c6-98de-febdcaa4863b	1000	0.7979573607444763
12c8bdd7-e685-4e51-bf6b-d625b200f436	10000	0.7347793579101562
3dd59829-38f8-4962-993d-53b9ca8535b6	100000	0.7671545147895813
83bffbbd-6853-40f5-98f1-9a06c8579aa4	20	0.996263325214386
1c3203c1-1155-4d12-b6fa-a757086ad706	50	0.9843568801879883
d9f809ed-6262-4ea4-ac19-f925ff2352d1	100	0.8930050134658813
0fd6f721-f6b0-4b29-8de0-cdb59e1b0cd7	200	0.88588947057724
95ce1473-7e0a-4074-920d-2f8c18b27f0a	500	0.808515727519989
4e0d4405-2ee3-4750-ae82-a07e6ad681cd	1000	0.7665299773216248
0c273a1b-b29c-4de0-9bc4-f6eea8144402	10000	0.7411369681358337
a5c439ae-b9e8-4d33-b8ad-5489b1d927c7	100000	0.7560104727745056
641c0cfd-3e61-4347-acc6-06d48116f545	20	0.9944669604301453
25af3b42-04e3-40cc-99d3-b2d068ffe09d	50	0.9248186349868774
25a60f1e-c423-4075-a3b4-9a7ae85b17cd	100	0.9401199221611023
c2a5b555-4e49-414e-9e18-2cd34a2f07bc	200	0.8507944345474243
70faeafd-ccff-4e4c-9c19-9bf4378ea958	500	0.8070772290229797
6d307e1f-9686-45c4-b81f-ae28bd07931a	1000	0.7854148745536804
