run_id	n_simulations	nlp
lotvolt_latvar_cprsr_sim_3_1652975853_3c4a6653	10000	-13.29665470123291
lotvolt_latvar_cprsr_sim_3_1652975861_12ff593f	100000	-13.414405822753906
lotvolt_latvar_cprsr_sim_3_1652975868_a723b7c8	100000	-13.320829391479492
lotvolt_latvar_cprsr_sim_3_1652975876_116039f9	100000	-13.321296691894531
lotvolt_latvar_cprsr_sim_3_1652975884_c7e3eb22	100000	-13.210597038269043
lotvolt_latvar_cprsr_sim_3_1652975891_ac9884ac	100000	-13.343401908874512
lotvolt_latvar_cprsr_sim_3_1653037256_8fbf9a31	20	27.968271255493164
lotvolt_latvar_cprsr_sim_3_1653037265_325d71cb	20	21.13352394104004
lotvolt_latvar_cprsr_sim_3_1653037273_8082fa8c	20	36.24159240722656
lotvolt_latvar_cprsr_sim_3_1653037281_0beffb8d	20	34.106082916259766
lotvolt_latvar_cprsr_sim_3_1653037289_ae515e15	20	21.813188552856445
lotvolt_latvar_cprsr_sim_3_1653037297_1b2c1fd1	50	7.225142955780029
lotvolt_latvar_cprsr_sim_3_1653037304_bfa4f701	50	10.528419494628906
lotvolt_latvar_cprsr_sim_3_1653037312_26f81d3e	50	6.6705708503723145
lotvolt_latvar_cprsr_sim_3_1653037320_b89d8f52	50	10.320845603942871
lotvolt_latvar_cprsr_sim_3_1653037328_e2104671	50	4.477156639099121
lotvolt_latvar_cprsr_sim_3_1653037335_73a15d31	100	-4.885913848876953
lotvolt_latvar_cprsr_sim_3_1653037343_131f9f93	100	-2.616162061691284
lotvolt_latvar_cprsr_sim_3_1653037351_9ee118ba	100	-5.444182395935059
lotvolt_latvar_cprsr_sim_3_1653037359_a785ae97	100	-4.785427570343018
lotvolt_latvar_cprsr_sim_3_1653037367_6ab1ec55	100	-4.883904933929443
lotvolt_latvar_cprsr_sim_3_1653037374_0176e1c8	200	-9.552703857421875
lotvolt_latvar_cprsr_sim_3_1653037383_97c0f664	200	-8.84454345703125
lotvolt_latvar_cprsr_sim_3_1653037390_ecbccae4	200	-7.462804794311523
lotvolt_latvar_cprsr_sim_3_1653037398_9eb1c0b6	200	-9.696626663208008
lotvolt_latvar_cprsr_sim_3_1653037407_fb2aec6c	200	-9.31671142578125
lotvolt_latvar_cprsr_sim_3_1653037416_a9159451	500	-12.19505500793457
