run_id	n_simulations	nlp
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106433_3cee330b	50	2.395822763442993
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106444_47b57558	100	-8.336353302001953
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106452_09e0bc14	200	-11.576822280883789
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106460_cbd89c56	500	-14.105827331542969
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106468_08152f8c	1000	-14.42657470703125
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106476_cdc3b866	10000	-14.737287521362305
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106484_50f81762	100000	-14.926044464111328
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106492_bbe28c62	20	19.35521125793457
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106500_3b251598	50	6.691434860229492
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106508_3d0fb3ff	100	-4.121663570404053
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106516_51cfb299	200	-11.002803802490234
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106527_e561a664	500	-13.869924545288086
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106537_3988f592	1000	-14.569095611572266
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106545_8805585a	10000	-14.622578620910645
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106553_c5024942	100000	-14.929840087890625
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106561_fa343afe	20	13.250299453735352
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106569_2d1f05af	50	-2.315382719039917
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106577_dcee26df	100	-8.455120086669922
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106585_fab6d14c	200	-11.768844604492188
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106594_6b8a269e	500	-14.297009468078613
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106603_ae72d4e2	1000	-14.966537475585938
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106611_2e3b828e	10000	-14.898161888122559
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106619_911d39ec	100000	-14.903929710388184
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106628_3fb43aa8	20	3.5672786235809326
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106636_fc28c8ad	50	-2.1006455421447754
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106644_e0606637	100	-9.987225532531738
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106652_6d5b6255	200	-12.279932022094727
