run_id	n_simulations	c2st_metric_mean
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280350_410eaba2	50	0.9361000061035156
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280358_0b00b052	100	0.9312600493431091
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280367_37fa28e9	200	0.8195599913597107
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280375_9995cee1	500	0.7825599908828735
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280383_dfdf0a23	1000	0.7952300310134888
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280392_a223ac7e	10000	0.7723900079727173
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280400_b11c3658	100000	0.8087700009346008
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280409_76b8bb70	20	0.9850000739097595
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280418_9cbb5eae	50	0.9447199702262878
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280426_f8bb2856	100	0.9343700408935547
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280434_801e51af	200	0.8504599928855896
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280443_fd651fd4	500	0.8041200041770935
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280451_0913d6ed	1000	0.7905699610710144
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280459_51fbf3dd	10000	0.7797600626945496
030622_bis_lotvolt_latvar_cprsr_sim_score_1654280468_803d5b05	100000	0.7666000723838806
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330592_64c7e7b1	20	0.9764000177383423
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330601_97653ace	50	0.9495399594306946
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330610_5837c41e	100	0.9284799695014954
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330619_f97d90e8	200	0.8072800040245056
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330627_758bd046	500	0.8462900519371033
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330636_5ac16636	1000	0.8020400404930115
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330644_4c35abbf	10000	0.7566499710083008
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330653_260d324e	100000	0.7386699914932251
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330662_ae0c1688	20	0.9795600175857544
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330670_2be252d2	50	0.9479700326919556
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330679_08cc5712	100	0.8672000169754028
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330688_40001015	200	0.7822901010513306
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330696_90539946	500	0.8067299723625183
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330705_c202c79d	1000	0.7617999911308289
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330713_6be20403	10000	0.7480300068855286
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330724_c0efd04f	100000	0.7590399980545044
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330732_0421a531	20	0.9913999438285828
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330741_15cf4939	50	0.9304599761962891
